may agree	1.841666906687971
may hope	1.7033110357322645
fix	1.6582188274206207
can agree	1.5333019489289033
can hope	1.4370830433891175
may provide	1.3559320849984093
may support	1.3518747167154803
may enjoy	1.303025325015648
must hope	1.3018311908037337
true	1.276789139561794
may independent	1.2682194407003013
may lead	1.2620881967395068
may fair	1.2584903165865686
may care	1.2234422956822133
can love	1.2189593911337457
may understand	1.2160297298531137
may benefit	1.207112942938517
may not agree	1.1907258247916221
certainly true	1.1868027158235979
must agree	1.1775218872294833
more true	1.1522033688907474
eloquent	1.1516672769297944
will not agree	1.1499434743587305
should hope	1.1476796623030001
must love	1.1469413859810462
may interest	1.1303991506722983
insight	1.1249627730233502
probably true	1.1238148726359274
may know	1.1084092542940258
may help	1.1036750836065554
may accept	1.1035441735220335
less true	1.0945566160976856
hero	1.0912152854153252
proud	1.0880868832946877
fidelity	1.0776741337154423
wisdom	1.071195548546422
oust	1.0711000061234532
serene	1.0710346748958788
frank	1.0708849671066734
pride	1.0706986573999817
vivid	1.0697631775359984
worthy	1.0697125077766092
should love	1.066850270672882
dedication	1.0586291487643908
may allow	1.047510684503374
lucky	1.0427768364386854
may pay	1.0395928905341467
most proud	1.038352274313576
may fail	1.031652787371792
greet	1.0307278869217331
can lead	1.02641286155818
thrill	1.0255430761664517
especially true	1.0156884689605992
graceful	1.005906047936998
truthful	1.0054087426788616
dear	1.0053148528619946
merit	1.0050420110290421
gracious	1.004840969220533
joy	1.0048214980718573
glory	1.0010253461390963
pretty safe	0.994318235819998
splendid	0.9902106047973636
pretty nice	0.9883921232064328
might hope	0.9836867006612753
can support	0.9754358906889653
willing	0.9743890898330907
devotion	0.9743227196814193
lively	0.9742560655305912
sane	0.9740052822193608
hospitable	0.9737675302686117
heavenly	0.9735237768009544
genius	0.972328928078861
beloved	0.9713090365258328
clever	0.9713011490513797
should provide	0.9710888704119558
may upset	0.9656282453861937
cheery	0.961651457277009
can enjoy	0.9614498893073975
can wait	0.9578045176710308
does not agree	0.9566928378977142
must enjoy	0.9528475508074568
brilliance	0.9481625984914732
quaint	0.9476804294508216
should fit	0.9450388010332578
particularly proud	0.9419331766208021
particularly true	0.9404100951498382
may doubt	0.9355201049158328
can pay	0.9328657670134195
virtuous	0.9286780598131887
handsome	0.9190389439962079
quite true	0.9156270983607389
may be true	0.9145498738487792
grace	0.9143730425550363
should enjoy	0.9142796393583073
might love	0.9109833895441231
reassure	0.9091173571059077
darling	0.9072294795234317
can know	0.907065979888495
could hope	0.9032821178980672
acquaint	0.9027706455207696
too true	0.9022615599131374
admire	0.9011678458074872
can care	0.8976753346454931
might agree	0.8965190781522612
can understand	0.896343239811296
can provide	0.8960891412243033
eager	0.8903417447442568
courtesy	0.8898105930844
reward	0.8883952104088682
saint	0.8878879760595115
passionate	0.8876911303466901
faith	0.8876225710972054
goodness	0.8875180789788661
remarkable	0.88749870209511
cherish	0.8873507895188428
friendly	0.8870087942432807
was particularly true	0.8866374829141765
accomplishment	0.8852034758565939
must provide	0.8842540050701988
energetic	0.8830203853674963
enjoyable	0.8803655548969633
pretty good	0.8800078692174171
lover	0.8794426497905139
enchant	0.8789954812214607
generous	0.8784141082120929
cheerful	0.878296579892373
vitality	0.8782951616665802
glow	0.8782122486136874
sanctuary	0.878116333461259
praise	0.8776473085121612
laughter	0.8774336505127227
must fit	0.8771729720406771
fancy	0.8768495749881655
more happy	0.8742861158916018
rational	0.8716646877695045
greatness	0.871114857215554
harmony	0.8708855951799084
triumph	0.8707866174689176
loyalty	0.8706638680716257
intelligent	0.8706324735842887
noble	0.8705434497064122
extremely proud	0.8704344148510987
faithful	0.8702366178470644
sincere	0.8700664315954842
dignity	0.8698393486167166
spectacular	0.869729104068762
promise	0.8695414550031106
honorable	0.869370549789716
honor	0.8692980120995859
salutary	0.8689216936275503
can accept	0.8687557241310575
notable	0.8683804448750667
fortunate	0.8683776987913294
highly attractive	0.86711981256604
will not provide	0.8615965957758878
would hope	0.8601270785533703
happiness	0.8599968220907446
may not provide	0.8593593896085228
excellent	0.858553968415146
ideal	0.8576041377358994
must lead	0.8573540334791065
will not support	0.8561784676548374
precious	0.8561100461309312
should support	0.8500243204517179
must support	0.8473634760015845
infallible	0.8384933974751281
fairly safe	0.8373277845180898
appreciation	0.8359003150423465
smart	0.8349885275030662
delightful	0.8341395835264453
could agree	0.8320300324142469
relatively safe	0.8318184284412897
certainly good	0.8312468787502727
did not agree	0.8298198732354027
grateful	0.8288965252426639
most happy	0.8255631134917909
can benefit	0.8252764399131198
really true	0.8234674609956816
reputable	0.8200728003779947
should be true	0.8194709129449453
was quite nice	0.8150435280310209
particularly nice	0.811756026826794
quite proud	0.8111281853361394
was particularly proud	0.8100786501263944
confident	0.8087497096080885
courteous	0.8067162487217789
probably good	0.8067024016339079
was more effective	0.8064323250877639
alliance	0.8061917930415863
fairly happy	0.8053953957010496
wise	0.8053459546819628
gifted	0.8053226634565878
was more appropriate	0.805312046098658
ally	0.8053084707501572
dare	0.8049949722935086
luxury	0.8048214342159614
attraction	0.8047450799480718
heroine	0.804716121586063
tranquil	0.8045108385792279
attentive	0.8042995745144541
can complete	0.8037581113337016
handy	0.8037550929677142
was more accurate	0.8036882591338159
might provide	0.8031639130343198
certainly hope	0.8023177883766781
might fit	0.7993856027314283
creativity	0.7975370808661015
will not lead	0.7970715832587363
may be effective	0.7950891855181741
modest	0.7941216366589803
was quite safe	0.7941192382255
glorious	0.7929557115672257
might be true	0.7926334712477061
may not lead	0.7918508227777981
would have been proud	0.7908868143563783
gift	0.7897897569320609
relatively happy	0.788837694919545
was more successful	0.7881985391623463
can better	0.786810609941023
will not fit	0.7851031229097831
highly accurate	0.7850549033947178
was more fun	0.783393025489028
will not understand	0.7826941436061876
does not provide	0.7823353506427626
does not fit	0.7816340779673343
comfort	0.7794598083667612
extremely nice	0.7791145621982256
will not benefit	0.7779127174160809
romantic	0.7759531354785683
fit	0.7749689923357952
courage	0.7748971809308447
staunch	0.7748651626840743
optimal	0.7748220190285853
charm	0.7743832936709456
brave	0.7743651291203211
flexible	0.7742571601875685
forgiven	0.7741711877771937
manly	0.7741574477035389
blunt	0.7738970839602022
creative	0.7737934111721021
divine	0.7737334331468961
stately	0.7736573542147713
enjoyment	0.7735203407636906
talent	0.7733769264966046
can fail	0.7721437851009174
will not enjoy	0.7716301203263871
humorous	0.7695222052041633
could love	0.7676805734583301
imaginative	0.7675672569352461
dependable	0.7673665041571045
may not understand	0.7660707161015186
enthusiastic	0.7639647635177713
fairly good	0.7625752598019577
should benefit	0.7625536760235097
liberty	0.7618825584090079
should lead	0.7587185913011414
less happy	0.7584960898918158
more love	0.7584626577578835
may be appropriate	0.7571315954701792
highly suitable	0.7566106535222676
was very proud	0.7540452574742691
eminent	0.7539339534010256
may be right	0.7535777348930939
will not care	0.753519570496616
very proud	0.7516578433969077
would agree	0.7507244744254482
was very funny	0.7496820652182183
highly appropriate	0.7492902486354129
most good	0.748197793955848
highly effective	0.7477651039482058
does not love	0.74722073429262
would love	0.7470179305489015
less safe	0.7457134293975347
highly successful	0.7442778356299247
most real	0.7434440505094759
may be helpful	0.742300340154026
was quite fun	0.7415851971786029
nothing good	0.7410452195824124
more attractive	0.7410064609758198
delight	0.7397015550687289
was quite funny	0.7383100043577375
can free	0.7371074859260549
applause	0.7358545733428006
can doubt	0.7355225102996261
hardy	0.7355049760586159
efficient	0.7352019389211879
may be attractive	0.7346442040183607
bonus	0.7343949222152393
supreme	0.734043140988712
rescue	0.7339310402380139
brilliant	0.733041526618587
might enjoy	0.7320903579181337
really proud	0.7303101383070558
intimate	0.726913256679433
more accurate	0.7263516045548446
leisure	0.7257467506730624
was more important	0.7254253095037999
was very effective	0.7252647453664682
may be understood	0.7251329476819652
should care	0.7241622086032127
must be true	0.7213264467504192
responsive	0.7212723220637205
relatively good	0.7210773878896877
was very attractive	0.7209635516219866
was very helpful	0.7208743692567001
harmless	0.7208659918228992
was very useful	0.7208506472149399
was really nice	0.7179307227111682
most fun	0.7172235685915727
more right	0.7163746706354974
does not support	0.7162650815636713
less real	0.7157573298119875
more real	0.7148091550773703
may not care	0.7140046933962427
may be significant	0.7136715272817415
provide	0.7120600383564639
may be important	0.7117848979952957
will not matter	0.7104977912261408
hopeful	0.7104115846690835
can upset	0.7091506020890908
certainly right	0.7088360055106993
integrity	0.7079066616398055
can help	0.707214976705524
really safe	0.706680940974417
nothing funny	0.7058498273223055
unity	0.7050786682021286
more helpful	0.7047685698774391
friendship	0.70452997621822
abundant	0.7044068919705584
stable	0.703348044152273
very funny	0.7032770157391557
less good	0.7030646799730054
genial	0.7029283353240832
would have been happy	0.698119078234237
quite fun	0.6969394856995965
less accurate	0.6965916279233912
does not lead	0.6965611117279256
was more popular	0.6946039975934415
competent	0.6944541843849326
must wait	0.6930713690358576
self-contained	0.692492070351415
was quite right	0.6924424254335069
fairly accurate	0.6921355294718357
enthusiasm	0.6919058343904059
success	0.6910172020120005
especially good	0.6891087090913803
was quite good	0.6888566057148697
was quite happy	0.6879305407085727
will not accept	0.6871482893149565
optimistic	0.6845565915785361
quite funny	0.6827704033386741
most attractive	0.681411552277547
was particularly good	0.6813296849025452
more successful	0.6807729307372998
less fit	0.6805616822254539
less attractive	0.6799201414090081
must help	0.6797671477336795
was very successful	0.6795503476561695
workable	0.6768541537206207
was really proud	0.6747818158686929
probably right	0.6739188287122548
assurance	0.6734875062187999
was very happy	0.6725906698919122
not agree	0.6716507689195002
quite safe	0.670952295530066
would have been able	0.6694799032749703
more good	0.6692429696424202
should be right	0.6682197578733682
valuable	0.6680286531346216
more effective	0.6679019877224679
too proud	0.6678678122596526
may need	0.6667856867659854
brotherhood	0.6655123908706688
might support	0.6651236776833063
steadfast	0.6642560777757414
more fun	0.6630412790623783
quite nice	0.6625538852528567
may be familiar	0.6625301848352425
was more interested	0.6615687421314593
would fit	0.6600508239834486
less helpful	0.659760759789771
did not fit	0.6589022075790414
more support	0.6569055303634119
more appropriate	0.6557655858394416
superiority	0.6555597055452669
may be relevant	0.6536181944001616
was not true	0.6522654595577766
