courteous	1.3314272935347362
compassionate	1.171344283452717
fidelity	1.1135131284886606
hospitable	1.0977651918003812
communion	1.0874945585244404
graceful	1.0830315024210488
delightful	1.07452571499291
dependable	1.0646560072463183
goodness	1.0630308561498085
gracious	1.0390736514294607
award	1.0310037241708305
harmony	0.9857765048059313
tolerant	0.9751104396770791
friendly	0.9691495011222078
authentic	0.9683275977166634
stability	0.9511404731390962
warmth	0.9450154711316863
proud	0.9360138308506072
greatness	0.913388033481789
wisdom	0.9122344784451446
lively	0.9106219931491506
vitality	0.9089507138771451
generous	0.9071783704905838
spectacular	0.9055685962242306
practicable	0.8961634173303927
greet	0.8923507991034674
happiness	0.892068537620119
brilliance	0.8910335317109044
virtuous	0.890041821910476
passionate	0.8876012251950633
ethical	0.88587342184244
gift	0.8748080933906814
fellowship	0.8687908254611649
partnership	0.8621894394274563
ally	0.8601375577117167
imaginative	0.8559733151631415
dignity	0.850024165146797
responsive	0.8485586741854272
ideal	0.8457394002579484
equitable	0.8445780714591302
energetic	0.8436391186214856
agreeable	0.8418878671190235
handsome	0.8359319128494611
reliable	0.8294918364357002
attentive	0.8285671154678946
sincere	0.8285171305943422
cheerful	0.8255018010664068
promise	0.8241902454037813
willing	0.8201026117309846
valuable	0.8173307295708756
faithful	0.8171025520113293
delight	0.8161219376845097
insight	0.8137457572248352
conscientious	0.8125806337104671
sanctuary	0.805518155551046
liberty	0.7985933473151174
splendid	0.7982194354961927
notable	0.7974265562003102
excellent	0.7931888111503234
enthusiastic	0.7930101698007033
integrity	0.7907090926964477
provide	0.7839980376595499
contribution	0.7812046925213949
saint	0.7775159954230564
innocence	0.7740802133200286
faith	0.771560614828511
joy	0.7695316985908578
dedication	0.768487894096703
enchant	0.7656419505455492
athletic	0.7640049623111953
peaceful	0.7591683574741805
prosperity	0.7538109652046727
grateful	0.7537354354048635
imagination	0.7503891339635058
enjoyable	0.7490954345957217
loyal	0.7477656897844909
companion	0.7458291884191026
educational	0.745389232439406
glow	0.7434144611198188
glory	0.7424303945576587
outstanding	0.7400973305732796
champion	0.7359140933822812
commitment	0.7306121537463353
friendship	0.7303087344886343
cherish	0.7267804923119492
alliance	0.7264878222094049
bonus	0.7238061029338565
applause	0.7167962366144736
prominent	0.7142501299309547
healthy	0.7115030244770555
indispensable	0.7112751604167868
intimate	0.709473239654969
achievement	0.701008537407922
stable	0.7004201021979115
affection	0.699696851420138
eloquent	0.6995447469180418
bestow	0.6993967539843862
community	0.6982152895099325
freedom	0.6974727306321231
tranquil	0.6974398444951604
honor	0.69579643080469
appreciation	0.6939766629557977
reasonable	0.6880770239017537
fairly safe	0.6844435855599589
gentle	0.6813606385193974
neat	0.6786332260217954
partner	0.675723153075821
courtesy	0.6745175524105289
value	0.6703486575215007
handy	0.6687046072099706
plentiful	0.6680381726928455
authenticity	0.6664828809351855
vivid	0.6664531746700417
superlative	0.6657183289946458
enjoyment	0.6645335218022526
chosen	0.6644336763402332
pride	0.6608470711779655
interest	0.6604394822286852
kiss	0.6591025764768926
appropriate	0.65220966090518
guide	0.6509708291203229
infallible	0.6497174210194725
reputable	0.6492494083460199
charm	0.6480118795767076
benefit	0.6394373056065071
abundant	0.634341694621567
optimal	0.632588130897479
steadfastness	0.6295817467772811
conscience	0.6234849628447972
accomplish	0.6215869528245901
communicative	0.6191287360827731
hopeful	0.6136365492978775
relatively safe	0.613586861437865
opportunity	0.6124866075089037
creative	0.6115148337597944
assurance	0.6064232829123999
loyalty	0.6056571532395187
beloved	0.6039626094464161
useful	0.6034268381557337
creativity	0.6032229251990291
most proud	0.6027686378498672
hero	0.6001132103511566
famous	0.5933284207526849
heavenly	0.5929105280735956
enthusiasm	0.5916730470147427
poise	0.5907829899183243
abundance	0.5884786701796363
brilliant	0.588353396991006
triumph	0.5858016043933654
competence	0.5852670407960068
glisten	0.5840757690405083
brightness	0.5833561546102775
worthy	0.5790360544522555
plenty	0.5777827550358017
cooperative	0.5776954934986309
intelligent	0.5773360297905272
affectionate	0.5768770715365135
polite	0.5748562199957143
capable	0.5748469947578805
embrace	0.5691541143015393
meaningful	0.5684837485171814
attraction	0.567500486140063
flexible	0.5659782096972774
principal	0.5654426811755124
might provide	0.5643431467120318
knowledge	0.5642983253919829
romantic	0.5628169627036934
reward	0.5618180871564693
pretty nice	0.5615656005086338
complement	0.561284946972096
success	0.5605819971640795
open	0.5601179567728491
very proud	0.5600613100200285
very nice	0.5573318367645026
independence	0.557039559961771
smart	0.5566620757200795
remarkable	0.5562951293973675
essential	0.5562755230219862
gifted	0.5541977583059898
fair	0.55266817102997
excite	0.5517092635195471
quality	0.5504983452675571
competent	0.5491808533130633
comfort	0.5491270488977285
coexistence	0.546808300466038
satisfaction	0.5439901121284068
durable	0.5437477463689524
intellect	0.5435472992623485
propitious	0.5411492423673807
efficient	0.5390577213318672
fairly happy	0.537273055849468
confidence	0.5371640606482497
devotion	0.5365899926350899
most helpful	0.536464064179597
fortunate	0.5353189499740121
intelligible	0.5320320127137561
serene	0.5315046195250431
